LB_MAL8_blanked,LB_MAL10_blanked,LB_MAL1_blanked,LB_MAL5_blanked,LB_MAL4_blanked,LB_LCY1_blanked,TIME[H]
1.5314666666666668,1.4379333333333333,1.5647333333333333,1.5541333333333336,1.4436333333333333,1.4510999999999998,17.24949638888889
1.5319,1.4398,1.5651666666666668,1.5557666666666667,1.4452333333333334,1.4502333333333335,17.499489444444443
1.5341,1.4414333333333336,1.5665666666666669,1.5571333333333335,1.4447999999999999,1.4525333333333335,17.749485
1.5334666666666668,1.4442666666666668,1.5668000000000002,1.5599000000000003,1.4464333333333335,1.4553333333333331,17.999476944444442
1.5341,1.4423666666666666,1.5680999999999998,1.5596666666666668,1.4494666666666665,1.4531666666666667,18.249468888888888
1.5321333333333336,1.4437333333333333,1.5680666666666667,1.5613,1.4507,1.4547666666666668,18.49946222222222
1.5307333333333333,1.4417333333333333,1.5659666666666665,1.5591666666666666,1.4480666666666668,1.4526666666666666,18.74945527777778
1.5328666666666662,1.446133333333333,1.5685999999999998,1.5622333333333331,1.4520666666666664,1.458,18.99944888888889
1.5337333333333332,1.4460666666666668,1.5694333333333335,1.5632,1.4529333333333332,1.4588333333333334,19.24944222222222
1.5340333333333334,1.4465,1.5708333333333333,1.5642333333333336,1.4545,1.4623333333333335,19.499437500000003
1.5349000000000002,1.448866666666667,1.5701333333333334,1.566,1.4548,1.464,19.74942805555556
1.536833333333333,1.4500333333333333,1.5724333333333333,1.5672666666666666,1.4577666666666669,1.4659333333333333,19.999421944444443
1.5380333333333334,1.4509666666666665,1.572566666666667,1.5661,1.4564000000000004,1.4685666666666668,20.24941361111111
1.5364666666666669,1.4554000000000002,1.5724333333333333,1.5690666666666666,1.4578000000000002,1.4724000000000002,20.49940888888889
1.5371333333333332,1.4523333333333333,1.5728999999999997,1.5676666666666668,1.4584666666666668,1.4722333333333335,20.749400555555557
1.5377,1.4531333333333332,1.573,1.5692,1.458133333333333,1.4774666666666665,20.999398055555556
1.5388000000000002,1.454766666666667,1.5741333333333336,1.5706666666666669,1.4588666666666663,1.4822333333333333,21.249388055555556
1.5393666666666665,1.4542000000000002,1.5760333333333332,1.5706333333333333,1.4601666666666664,1.4840000000000004,21.499383055555555
1.5392999999999994,1.4567,1.576,1.5716666666666668,1.4588999999999999,1.4889333333333337,21.749375555555552
1.5400666666666667,1.4565000000000001,1.5764666666666667,1.5708999999999995,1.4609666666666667,1.4914,21.999372777777776
1.5409000000000002,1.458733333333333,1.5765666666666664,1.5723333333333334,1.459133333333333,1.4966333333333335,22.249363055555555
1.5421999999999998,1.4592,1.5779333333333336,1.573033333333333,1.4593333333333334,1.4984,22.49935638888889
1.5441333333333334,1.4591000000000003,1.5798666666666668,1.5723000000000003,1.4579333333333335,1.5016666666666665,22.749349722222224
1.5433333333333334,1.4625000000000004,1.5798999999999999,1.575366666666667,1.4577666666666667,1.5072333333333332,22.99934277777778
1.5437,1.4612000000000003,1.5796333333333334,1.5723,1.4565,1.5071,23.249340555555555
1.5454,1.4645666666666668,1.5821666666666667,1.5758999999999999,1.458466666666667,1.5131000000000003,23.4993275
1.5464333333333329,1.4647666666666666,1.5818333333333334,1.575066666666667,1.4567666666666665,1.5142666666666669,23.74932111111111
1.5472666666666666,1.4654333333333331,1.5833666666666666,1.5736333333333332,1.4589666666666667,1.5172333333333332,23.99931638888889
1.5479666666666665,1.4681666666666668,1.5840666666666667,1.5775333333333332,1.4580000000000002,1.5211666666666668,24.2493075
1.5481666666666667,1.4666,1.5838333333333334,1.5749999999999997,1.4552999999999998,1.5220333333333331,24.49930111111111
1.5486666666666666,1.4675000000000002,1.584,1.5750000000000002,1.4544666666666668,1.5270666666666668,24.74929472222222
